id;state;date;amount;currency_name;currency_code;from;to;description
1274896;PENDING;2022-10-16T11:17:09Z;19839;Yuan Renminbi;CNY;Discover 5514977218468856;Mastercard 6902754210775301;ѕеревод с карты на карту
1930079;CANCELED;2022-04-19T02:15:39Z;11811;Rupee;LKR;Visa 9932514182602714;American Express 1157290623344936;ѕеревод с карты на карту
347998;CANCELED;2020-09-12T10:58:02Z;15585;Peso;PHP;;—чет 30823703122882504669;ќткрытие вклада
1452491;EXECUTED;2022-03-27T11:53:52Z;32789;Euro;EUR;Mastercard 5557395937749544;—чет 62397886500462400188;ѕеревод организации
4614547;EXECUTED;2023-05-11T06:00:39Z;21339;Real;BRL;Mastercard 6176770670082757;Visa 1015120399644603;ѕеревод с карты на карту
899511;EXECUTED;2021-07-18T06:39:19Z;18842;Dollar;FJD;American Express 2401909125199644;—чет 31102793829726102153;ѕеревод организации
4749814;EXECUTED;2023-07-13T04:37:08Z;19880;Krona;SEK;American Express 5542484684623458;—чет 47832792325202993765;ѕеревод организации
3326542;EXECUTED;2021-08-28T16:24:14Z;23130;Yuan Renminbi;CNY;;—чет 26996085587487878043;ќткрытие вклада
1947153;EXECUTED;2021-05-07T16:08:23Z;13503;Euro;EUR;Visa 4020352278420777;—чет 75267060112830018849;ѕеревод организации
3976858;CANCELED;2022-12-01T09:13:51Z;33936;Zloty;PLN;Mastercard 1826032938701919;American Express 9674724996762203;ѕеревод с карты на карту
313667;CANCELED;2020-06-16T19:46:52Z;32040;Peso;ARS;Discover 0921271209796740;Visa 2073848303713665;ѕеревод с карты на карту
846157;PENDING;2020-03-09T03:07:39Z;31775;Rupiah;IDR;Mastercard 8838784203105980;Visa 9604746164148154;ѕеревод с карты на карту
3029706;EXECUTED;2022-07-27T04:20:46Z;25500;Franc;XAF;Discover 2441135266318641;Visa 6722922109274353;ѕеревод с карты на карту
1899441;EXECUTED;2021-02-26T18:36:50Z;23241;Yuan Renminbi;CNY;Mastercard 0949022212091721;Visa 0086201719616936;ѕеревод с карты на карту
4276749;EXECUTED;2022-03-15T18:02:47Z;16765;Sol;PEN;;—чет 87586346400311452572;ќткрытие вклада
850106;EXECUTED;2021-11-30T10:36:51Z;26004;Euro;EUR;—чет 31894333152151941586;—чет 48965091529066345901;ѕеревод со счета на счет
4305764;EXECUTED;2021-09-14T14:44:13Z;21675;Rupiah;IDR;—чет 69388966278829407690;—чет 57417036991112475022;ѕеревод со счета на счет
3738026;EXECUTED;2022-03-02T23:55:41Z;22254;Dinar;IQD;Mastercard 7221824117126461;Discover 8071018796016714;ѕеревод с карты на карту
5397136;EXECUTED;2022-07-21T16:19:03Z;19596;Tenge;KZT;;—чет 25569934725385601792;ќткрытие вклада
1172691;EXECUTED;2023-04-21T00:30:27Z;16680;Tugrik;MNT;Discover 7371486584407692;Visa 1912850809746682;ѕеревод с карты на карту
3816954;EXECUTED;2023-07-12T07:17:14Z;15113;Rial;IRR;Mastercard 0779390643901438;Discover 4668783828424410;ѕеревод с карты на карту
1115479;EXECUTED;2022-11-03T06:23:49Z;28549;Bolivar;VEF;Visa 2234673351461808;Discover 8286223268046522;ѕеревод с карты на карту
3608868;EXECUTED;2021-06-05T11:59:34Z;18752;Yuan Renminbi;CNY;;—чет 73120542396767708836;ќткрытие вклада
2074365;EXECUTED;2023-04-07T09:09:48Z;22783;Rupiah;IDR;—чет 83958852406794860056;—чет 50403808755195424067;ѕеревод со счета на счет
4344770;EXECUTED;2023-07-24T06:21:28Z;24497;Peso;ARS;;—чет 04632312571739747234;ќткрытие вклада
4142709;CANCELED;2023-11-04T16:13:58Z;26298;Zloty;PLN;American Express 7164787681212152;Discover 5946968533326136;ѕеревод с карты на карту
4830470;EXECUTED;2022-01-02T16:10:43Z;18194;Yuan Renminbi;CNY;Mastercard 2661608337289511;—чет 36507467159444354473;ѕеревод организации
801626;EXECUTED;2020-08-16T02:54:59Z;14038;Yuan Renminbi;CNY;—чет 78411542692374392745;—чет 76706659970984524363;ѕеревод со счета на счет
3701103;PENDING;2020-08-26T03:30:45Z;27435;Rupiah;IDR;Mastercard 9762476852200502;Visa 1032017250021833;ѕеревод с карты на карту
1986491;PENDING;2021-03-26T02:43:49Z;27106;Ruble;BYR;;—чет 49835166076184371589;ќткрытие вклада
3777090;CANCELED;2022-09-19T20:38:14Z;28646;Rupiah;IDR;;—чет 24254868847634678369;ќткрытие вклада
1076444;EXECUTED;2020-03-03T09:19:50Z;23856;Euro;EUR;Visa 9392876073616476;Mastercard 0195931751322283;ѕеревод с карты на карту
2882437;CANCELED;2022-01-20T00:38:57Z;15311;Real;BRL;American Express 0865667001254798;—чет 56406067403495010703;ѕеревод организации
16395;EXECUTED;2020-03-23T12:43:03Z;32941;Shekel;ILS;;—чет 70854356068740301099;ќткрытие вклада
4060243;EXECUTED;2023-01-26T15:15:48Z;32488;Yuan Renminbi;CNY;American Express 9141122460759501;—чет 01387538487945252949;ѕеревод организации
2424241;EXECUTED;2023-02-08T11:58:12Z;17867;Ruble;RUB;Visa 1563074999448104;Visa 6133882980108564;ѕеревод с карты на карту
4580223;EXECUTED;2021-09-21T01:18:35Z;16613;Koruna;CZK;Mastercard 7651776096059755;Discover 1722974656780715;ѕеревод с карты на карту
5128712;EXECUTED;2020-09-14T22:50:27Z;14947;Bolivar;VEF;American Express 5474663476048245;Visa 8221561170222993;ѕеревод с карты на карту
5229572;PENDING;2022-12-17T16:11:08Z;18347;Rupiah;IDR;Mastercard 7491706274351135;Discover 7569170634837533;ѕеревод с карты на карту
2812198;PENDING;2020-06-02T03:22:54Z;31822;Yuan Renminbi;CNY;Discover 0632158083785792;American Express 0532003528871708;ѕеревод с карты на карту
3682775;EXECUTED;2020-01-01T05:03:33Z;12764;Manat;AZN;American Express 2957863070974974;American Express 6990780344978331;ѕеревод с карты на карту
5459996;EXECUTED;2021-07-04T17:43:12Z;11973;Dollar;USD;;—чет 90251122400794049634;ќткрытие вклада
2564561;EXECUTED;2021-07-31T23:55:33Z;27035;Guarani;PYG;American Express 1927325026702568;Discover 8802495454923266;ѕеревод с карты на карту
2084085;EXECUTED;2020-05-01T04:34:24Z;20020;Dollar;USD;Discover 7301255668002546;—чет 70554407066800817533;ѕеревод организации
1187701;EXECUTED;2020-07-05T11:38:23Z;18807;Peso;PHP;;—чет 55596961601037529924;ќткрытие вклада
1288080;EXECUTED;2022-07-02T01:17:30Z;14434;Euro;EUR;American Express 5118336433831524;Mastercard 3649217452225661;ѕеревод с карты на карту
607117;EXECUTED;2021-12-28T23:16:52Z;20745;Rupee;PKR;Discover 8287133728989196;Mastercard 9809571107102793;ѕеревод с карты на карту
3895726;EXECUTED;2022-01-25T01:38:27Z;34202;Yuan Renminbi;CNY;Visa 0951447257238560;Discover 7070235889508113;ѕеревод с карты на карту
115625;PENDING;2023-02-12T22:23:02Z;17130;Rupiah;IDR;Mastercard 0149845709452157;—чет 77767569336476668437;ѕеревод организации
1369925;EXECUTED;2021-01-02T03:01:35Z;24961;Baht;THB;;—чет 84965289194937738806;ќткрытие вклада
1991514;EXECUTED;2020-01-27T04:12:56Z;21762;Euro;EUR;—чет 09809186102982283517;—чет 97244687605159972750;ѕеревод со счета на счет
238940;EXECUTED;2020-08-31T14:49:50Z;23585;Pound;LBP;American Express 1650629536641392;Visa 8796353859293845;ѕеревод с карты на карту
5000258;EXECUTED;2021-03-21T17:24:23Z;18062;Tala;WST;American Express 5594284442642265;Discover 1874214387485929;ѕеревод с карты на карту
90523;PENDING;2020-09-10T15:31:05Z;32773;Rupiah;IDR;Discover 2856040699058042;Visa 6194726895133398;ѕеревод с карты на карту
138181;EXECUTED;2020-03-14T06:16:19Z;20935;Koruna;CZK;Mastercard 4532063215315387;—чет 02892491554751008131;ѕеревод организации
2234563;CANCELED;2020-07-08T20:25:07Z;34169;Rupiah;IDR;Discover 3703595948323940;American Express 5760801854747761;ѕеревод с карты на карту
1646281;CANCELED;2020-06-15T16:01:50Z;15597;Peso;MXN;—чет 42117531447577070532;—чет 26244566198048197751;ѕеревод со счета на счет
2203210;EXECUTED;2023-05-24T09:38:21Z;29403;Real;BRL;—чет 15101968716610264498;—чет 02503174541700223407;ѕеревод со счета на счет
362354;CANCELED;2020-02-19T21:52:51Z;17975;Yuan Renminbi;CNY;Visa 5583164439876025;—чет 03065081289312518155;ѕеревод организации
1320086;EXECUTED;2021-05-01T11:33:24Z;19325;Tugrik;MNT;Mastercard 9318083135355892;Mastercard 3064564425698585;ѕеревод с карты на карту
4809278;CANCELED;2020-08-31T00:52:19Z;14438;Ruble;RUB;;—чет 75647434231761535859;ќткрытие вклада
1428564;PENDING;2023-02-15T17:39:03Z;14411;Franc;XAF;Visa 6741609188063628;Discover 0163518015691189;ѕеревод с карты на карту
150810;EXECUTED;2021-09-19T22:30:03Z;17883;Quetzal;GTQ;Discover 7422542825195073;Discover 8192855706140222;ѕеревод с карты на карту
2129219;PENDING;2023-08-05T18:50:52Z;29187;Yuan Renminbi;CNY;Visa 1543704869759627;Mastercard 7023874989167897;ѕеревод с карты на карту
4889361;EXECUTED;2023-01-02T06:33:42Z;31796;Euro;EUR;;—чет 69818902028881848522;ќткрытие вклада
2467093;EXECUTED;2020-02-07T13:19:46Z;30188;Euro;EUR;Mastercard 1403201560489918;American Express 0122814815907249;ѕеревод с карты на карту
1492062;EXECUTED;2021-03-18T01:14:00Z;13396;Lev;BGN;Mastercard 0320583899846520;Discover 7912469478018187;ѕеревод с карты на карту
5236832;EXECUTED;2021-08-15T01:30:26Z;22020;Dollar;USD;—чет 77238422057991844194;—чет 03874272077186529593;ѕеревод со счета на счет
431836;EXECUTED;2021-08-11T01:08:26Z;31185;Yuan Renminbi;CNY;Mastercard 7813757072710417;Visa 3056959335435379;ѕеревод с карты на карту
3673457;EXECUTED;2020-04-08T01:17:37Z;22938;Zloty;PLN;;—чет 88915838552142189604;ќткрытие вклада
2820553;EXECUTED;2020-02-26T00:09:46Z;22892;Koruna;CZK;American Express 8025488368550082;Discover 7955892722142061;ѕеревод с карты на карту
1087321;CANCELED;2021-04-01T13:25:12Z;31665;Yuan Renminbi;CNY;—чет 85505792950274074980;—чет 20625919928182068030;ѕеревод со счета на счет
307426;CANCELED;2023-08-17T22:30:01Z;13875;Ruble;RUB;American Express 1495416283887670;Mastercard 5120967507423143;ѕеревод с карты на карту
1559251;EXECUTED;2023-01-04T17:25:45Z;15143;Yuan Renminbi;CNY;Discover 3114290257354570;Visa 1605498690358180;ѕеревод с карты на карту
5059314;EXECUTED;2022-01-26T14:38:56Z;27070;Real;BRL;Discover 7975889442236337;—чет 46311443861037441020;ѕеревод организации
1409572;EXECUTED;2023-06-23T11:29:13Z;19585;Rupee;PKR;Mastercard 7907519102184670;Visa 8591751470306305;ѕеревод с карты на карту
2575424;EXECUTED;2021-02-18T06:32:12Z;29845;Yen;JPY;Discover 7814444345336236;Visa 6064346919363782;ѕеревод с карты на карту
619185;EXECUTED;2022-06-16T01:38:12Z;29991;Yuan Renminbi;CNY;American Express 0550078504318437;American Express 1833184728223095;ѕеревод с карты на карту
4478667;EXECUTED;2022-01-24T18:37:10Z;21372;Ruble;BYR;Visa 7051457459988808;Discover 2501497574445818;ѕеревод с карты на карту
5074110;CANCELED;2020-05-20T15:02:37Z;29020;Koruna;CZK;American Express 9399768066615898;Visa 4195004679996720;ѕеревод с карты на карту
601829;PENDING;2023-09-22T05:05:42Z;31130;Yuan Renminbi;CNY;Discover 0930552143364376;American Express 5163534531737636;ѕеревод с карты на карту
565371;CANCELED;2022-03-23T13:07:18Z;12762;Quetzal;GTQ;Mastercard 2976190703960377;Mastercard 8518120706185143;ѕеревод с карты на карту
330792;EXECUTED;2020-12-08T20:13:38Z;32420;Yuan Renminbi;CNY;Discover 1735258541103974;Visa 1863773882769382;ѕеревод с карты на карту
3509294;EXECUTED;2021-04-03T15:01:44Z;27792;Ruble;BYR;;—чет 07897087098869202535;ќткрытие вклада
1050509;EXECUTED;2020-07-22T07:41:40Z;22402;Euro;EUR;;—чет 25578184373685264328;ќткрытие вклада
1494919;EXECUTED;2023-04-17T13:59:43Z;16166;Euro;EUR;Discover 1375089413702188;Discover 4035139949715830;ѕеревод с карты на карту
4336409;EXECUTED;2022-01-13T07:58:29Z;24599;Peso;PHP;Mastercard 9047861778003535;Discover 6288244463354818;ѕеревод с карты на карту
4255800;CANCELED;2022-08-19T19:10:19Z;29169;Dinar;RSD;—чет 52268170672624658174;—чет 23003631557868241657;ѕеревод со счета на счет
4266692;PENDING;2022-10-27T14:51:32Z;11180;Euro;EUR;Mastercard 4407294553976321;—чет 35208387182106672186;ѕеревод организации
1965898;EXECUTED;2020-06-14T11:06:12Z;28586;Rupiah;IDR;Discover 9300246106782997;Visa 7746456286862564;ѕеревод с карты на карту
2474098;CANCELED;2021-03-29T20:29:29Z;20952;Hryvnia;UAH;Discover 4755668440632535;American Express 2601476649031287;ѕеревод с карты на карту
814363;PENDING;2020-01-29T07:06:41Z;29906;Euro;EUR;American Express 0248447631215432;American Express 3856315470030794;ѕеревод с карты на карту
3074774;EXECUTED;2020-10-21T20:07:06Z;17088;Dollar;USD;American Express 2497513552832457;—чет 92571273209380303025;ѕеревод организации
3838918;CANCELED;2022-04-20T05:31:29Z;28351;Peso;COP;American Express 6428501447176146;American Express 4139900485120047;ѕеревод с карты на карту
4196171;EXECUTED;2020-05-21T10:51:31Z;15137;Rupee;PKR;;—чет 43500726495211021797;ќткрытие вклада
1340718;EXECUTED;2020-06-24T02:13:23Z;33464;Yuan Renminbi;CNY;Discover 9061487867676971;American Express 9287020497295725;ѕеревод с карты на карту
3561016;EXECUTED;2023-07-28T00:15:07Z;31577;Peso;ARS;Visa 6604901333453273;—чет 95344283198802811005;ѕеревод организации
3167437;PENDING;2022-05-01T02:30:46Z;25367;Leu;MDL;Discover 6290853444919537;American Express 3907611664671296;ѕеревод с карты на карту
1424715;EXECUTED;2023-01-14T20:49:50Z;13851;Peso;PHP;Mastercard 8846870943798520;American Express 7124948715934401;ѕеревод с карты на карту
2741426;EXECUTED;2021-06-25T05:46:42Z;20848;Euro;EUR;Visa 0928754152447555;American Express 7859387308732251;ѕеревод с карты на карту
4697323;EXECUTED;2023-02-04T01:36:48Z;28177;Rupee;LKR;;—чет 54638328431363284901;ќткрытие вклада
2574144;EXECUTED;2021-10-22T08:21:32Z;29469;Yuan Renminbi;CNY;Visa 4182314025573942;Visa 0314171426556302;ѕеревод с карты на карту
256802;EXECUTED;2021-07-26T11:37:02Z;14005;Peso;PHP;—чет 41872172053209429751;—чет 60961117326649084348;ѕеревод со счета на счет
2258909;PENDING;2023-06-05T00:33:41Z;27030;Rand;ZAR;—чет 95883985429884067440;—чет 98017798502227556609;ѕеревод со счета на счет
1905267;CANCELED;2021-12-09T15:56:48Z;17142;Rupee;LKR;Discover 9334718667210447;American Express 6044766534199689;ѕеревод с карты на карту
2449358;PENDING;2023-03-21T15:22:20Z;28671;Hryvnia;UAH;—чет 09503816595143782708;—чет 88842829646860865403;ѕеревод со счета на счет
4848905;CANCELED;2022-06-12T17:58:14Z;18896;Shilling;KES;—чет 08713233349137452417;—чет 85182363309273240473;ѕеревод со счета на счет
3898457;EXECUTED;2023-05-05T21:32:39Z;12263;Rupee;LKR;American Express 7708414735409406;Discover 5916736794483595;ѕеревод с карты на карту
5202660;EXECUTED;2020-02-19T16:38:36Z;14039;Rupiah;IDR;Discover 4802760303984247;American Express 6703072481261620;ѕеревод с карты на карту
3908902;EXECUTED;2021-01-26T07:34:08Z;28598;Peso;PHP;Discover 8056231335821077;American Express 9921565845398134;ѕеревод с карты на карту
512319;EXECUTED;2021-08-25T20:39:45Z;28711;Rupiah;IDR;;—чет 27240124973730908931;ќткрытие вклада
2303658;EXECUTED;2020-12-28T09:07:31Z;17757;Yuan Renminbi;CNY;American Express 4240969466873537;Discover 8281820606169707;ѕеревод с карты на карту
1463688;PENDING;2021-12-08T14:12:06Z;18989;Peso;PHP;American Express 7431983574131577;—чет 08858102338416536409;ѕеревод организации
2024662;EXECUTED;2020-07-09T01:54:08Z;26507;Euro;EUR;American Express 8506303667034018;Discover 4328162425582001;ѕеревод с карты на карту
4537540;EXECUTED;2020-01-30T16:47:17Z;32157;Yuan Renminbi;CNY;Discover 5677749065781466;Discover 7714928532024469;ѕеревод с карты на карту
257014;CANCELED;2021-03-02T07:02:25Z;16323;Sol;PEN;—чет 28765584888735592689;—чет 25520870428933621032;ѕеревод со счета на счет
2440761;EXECUTED;2020-02-07T02:57:37Z;13889;Real;BRL;Visa 8458961196608130;Visa 4931369879399209;ѕеревод с карты на карту
605794;CANCELED;2023-04-15T18:28:09Z;20127;Dollar;JMD;Discover 0011383679627595;Mastercard 5528267222821371;ѕеревод с карты на карту
5466732;EXECUTED;2022-08-12T00:55:39Z;26278;Ruble;RUB;Mastercard 0560253835243874;—чет 44603300489524463522;ѕеревод организации
5423189;EXECUTED;2021-12-05T09:21:56Z;13959;Baht;THB;Visa 3956060514936768;Mastercard 3740396404833943;ѕеревод с карты на карту
2720233;EXECUTED;2022-02-01T03:46:37Z;27395;Kip;LAK;Discover 5925462451147812;American Express 5379231383620019;ѕеревод с карты на карту
2276933;EXECUTED;2021-11-03T16:51:03Z;14364;Peso;PHP;;—чет 78173693100433607832;ќткрытие вклада
3277274;CANCELED;2020-05-23T16:04:15Z;13240;Yuan Renminbi;CNY;—чет 30139263925380582666;—чет 51553376760838962649;ѕеревод со счета на счет
1083434;EXECUTED;2023-08-28T08:03:34Z;27895;Ruble;RUB;—чет 01411847038697732472;—чет 67457374082601064845;ѕеревод со счета на счет
2926627;EXECUTED;2021-12-30T08:18:07Z;29548;Rupiah;IDR;Mastercard 4913627837898951;American Express 0154962229031758;ѕеревод с карты на карту
1652868;CANCELED;2020-11-12T21:50:44Z;31742;Ruble;RUB;;—чет 44859048793086957451;ќткрытие вклада
1191321;EXECUTED;2020-11-09T22:35:44Z;17866;Yuan Renminbi;CNY;Visa 5920439951165792;Visa 5130770931187437;ѕеревод с карты на карту
290578;EXECUTED;2022-09-06T22:28:49Z;20989;Yen;JPY;—чет 67525846180338404655;—чет 72348438311942897825;ѕеревод со счета на счет
3716235;EXECUTED;2020-04-05T20:13:23Z;17014;Sol;PEN;Discover 4907907564924284;—чет 72148599637015053504;ѕеревод организации
2776423;EXECUTED;2021-09-07T11:03:01Z;25950;Sol;PEN;;—чет 21094610706059339466;ќткрытие вклада
3821850;PENDING;2023-08-10T16:09:29Z;23816;Real;BRL;;—чет 82229490370109855587;ќткрытие вклада
1432920;EXECUTED;2020-08-26T10:08:21Z;25394;Hryvnia;UAH;Discover 2357184831887496;Discover 5381626603958491;ѕеревод с карты на карту
3661532;EXECUTED;2022-06-22T12:12:01Z;28790;Rupiah;IDR;;—чет 19169214016747118289;ќткрытие вклада
1786943;PENDING;2022-10-07T02:51:25Z;29551;Kwacha;ZMW;Discover 1321143733747621;American Express 8378555854465389;ѕеревод с карты на карту
4176056;EXECUTED;2020-07-13T10:28:32Z;33877;Peso;COP;;—чет 94688066950276088143;ќткрытие вклада
2467622;PENDING;2023-07-31T16:18:52Z;15845;Real;BRL;American Express 3407907218075851;Discover 3920809225480647;ѕеревод с карты на карту
4111681;EXECUTED;2022-04-20T07:42:36Z;30878;Naira;NGN;Mastercard 7711393366407144;American Express 9408056789021910;ѕеревод с карты на карту
2745451;EXECUTED;2021-07-08T22:48:29Z;29052;Dollar;AUD;Discover 7920307563081485;Visa 8732100327830432;ѕеревод с карты на карту
1099855;EXECUTED;2022-02-22T03:41:42Z;28578;Euro;EUR;American Express 6032817654066512;American Express 8822340666949848;ѕеревод с карты на карту
1752228;CANCELED;2020-02-17T03:03:18Z;24211;Yuan Renminbi;CNY;American Express 5974809447701015;Discover 9699461784742993;ѕеревод с карты на карту
4687153;CANCELED;2022-02-18T05:35:26Z;33948;Yuan Renminbi;CNY;Mastercard 8482559152617933;American Express 7494220557248997;ѕеревод с карты на карту
1504864;CANCELED;2020-09-08T00:06:07Z;34422;Dollar;USD;Visa 0365556460113750;Visa 6448466160576433;ѕеревод с карты на карту
3770452;EXECUTED;2023-07-22T16:18:18Z;21152;Krona;SEK;Mastercard 3140597335288890;American Express 9908404163185145;ѕеревод с карты на карту
3623842;EXECUTED;2020-05-09T08:26:06Z;30421;Zloty;PLN;Discover 6991179184050426;Discover 6952854414561367;ѕеревод с карты на карту
2164624;EXECUTED;2020-12-05T22:39:27Z;21067;Yuan Renminbi;CNY;;—чет 78810765517490389015;ќткрытие вклада
3643769;EXECUTED;2022-08-12T23:49:32Z;32077;Tenge;KZT;Mastercard 7461376970924145;Mastercard 7372925247389798;ѕеревод с карты на карту
1674195;EXECUTED;2021-03-26T05:20:39Z;31823;Krona;SEK;;—чет 78838348029047716124;ќткрытие вклада
2908319;EXECUTED;2023-05-20T05:03:33Z;31731;Peso;PHP;Visa 4788542644524886;Mastercard 7274431953773214;ѕеревод с карты на карту
3118997;CANCELED;2023-09-30T03:46:57Z;34220;Euro;EUR;American Express 5115006075379817;American Express 8265418616062151;ѕеревод с карты на карту
1022994;CANCELED;2021-08-17T05:15:41Z;11331;Rupee;PKR;Mastercard 3113944903387149;American Express 1186138814057388;ѕеревод с карты на карту
4457487;CANCELED;2020-01-15T19:07:36Z;23280;Tugrik;MNT;American Express 4954038323651056;Mastercard 2676113964503996;ѕеревод с карты на карту
3145937;EXECUTED;2023-04-25T19:00:38Z;19592;Yuan Renminbi;CNY;Visa 8449851710423260;American Express 5256429211851168;ѕеревод с карты на карту
1399149;EXECUTED;2022-12-09T04:42:49Z;19005;Euro;EUR;American Express 2535946137344890;American Express 7878469131055650;ѕеревод с карты на карту
659449;EXECUTED;2022-07-21T08:27:12Z;29628;Zloty;PLN;American Express 0033661815914770;Discover 2875623142945723;ѕеревод с карты на карту
2222794;CANCELED;2022-11-24T07:31:04Z;23733;Rupiah;IDR;Visa 4111248292368676;American Express 0998782038537824;ѕеревод с карты на карту
4121246;EXECUTED;2022-07-01T21:12:38Z;29932;Euro;EUR;;—чет 13006664890816299437;ќткрытие вклада
3205257;PENDING;2022-04-11T00:30:44Z;11280;Ruble;RUB;Mastercard 5612504218607911;—чет 96692813169753520384;ѕеревод организации
1628992;EXECUTED;2020-10-08T15:44:36Z;16556;Rupiah;IDR;American Express 7663041223111384;—чет 25283916312850549543;ѕеревод организации
107193;EXECUTED;2023-10-08T17:11:11Z;29971;Real;BRL;American Express 5488183740840861;—чет 13958170691777711390;ѕеревод организации
1262968;EXECUTED;2020-03-17T04:51:14Z;14676;Hryvnia;UAH;;—чет 01445438824868374536;ќткрытие вклада
2455265;EXECUTED;2021-09-06T03:06:29Z;33345;Ruble;RUB;Visa 7986449445672194;Visa 8862361645542151;ѕеревод с карты на карту
4703640;EXECUTED;2020-07-10T17:47:46Z;20082;Yuan Renminbi;CNY;American Express 2340389520146363;American Express 5488197986784002;ѕеревод с карты на карту
674820;EXECUTED;2020-07-16T19:00:47Z;17607;Krona;SEK;Mastercard 5632475793405268;Discover 2198402259378148;ѕеревод с карты на карту
749001;EXECUTED;2021-04-03T18:53:52Z;18446;Euro;EUR;American Express 9043379349291742;Visa 6734468399621149;ѕеревод с карты на карту
3448190;EXECUTED;2023-07-30T23:20:10Z;26937;Yuan Renminbi;CNY;—чет 23591683554880539140;—чет 30047902660658713898;ѕеревод со счета на счет
1846509;CANCELED;2021-09-22T19:39:50Z;16025;Ngultrum;BTN;—чет 87650212093435978042;—чет 88986313155107149387;ѕеревод со счета на счет
2351574;EXECUTED;2022-06-18T02:52:00Z;26252;Rupiah;IDR;Visa 5877948267549795;—чет 45991169582465000675;ѕеревод организации
4124955;EXECUTED;2020-01-01T14:34:00Z;34119;Yuan Renminbi;CNY;Visa 4485542637612146;—чет 28542261928514137912;ѕеревод организации
5080347;EXECUTED;2023-01-28T07:44:09Z;21741;Yuan Renminbi;CNY;Discover 3148657422735848;Visa 3531923246621737;ѕеревод с карты на карту
2750091;EXECUTED;2021-03-15T09:04:23Z;23953;Rupiah;IDR;Mastercard 9726214609905094;American Express 9117693244477013;ѕеревод с карты на карту
1029909;EXECUTED;2020-07-12T10:21:11Z;29357;Som;KGS;American Express 5060769722075972;Mastercard 7442868037870578;ѕеревод с карты на карту
4713899;EXECUTED;2022-10-29T04:47:55Z;24299;Yuan Renminbi;CNY;Discover 0096291091971012;Mastercard 3918422798407710;ѕеревод с карты на карту
3437337;EXECUTED;2023-08-08T07:05:32Z;27239;Real;BRL;—чет 85028039809000745596;—чет 93735448522750215910;ѕеревод со счета на счет
3271227;CANCELED;2022-10-15T19:35:15Z;23300;Boliviano;BOB;American Express 2353494297843177;Visa 0169427636631773;ѕеревод с карты на карту
3714136;EXECUTED;2022-09-22T21:04:05Z;34030;Rupiah;IDR;Visa 8509767497118281;—чет 89916599527931321142;ѕеревод организации
4932037;EXECUTED;2020-12-26T20:41:46Z;27132;Krona;SEK;American Express 1135209661512054;Discover 2148086910358730;ѕеревод с карты на карту
911993;EXECUTED;2023-06-17T05:36:39Z;16143;Ruble;RUB;Mastercard 8924432019137202;Visa 5653663363322651;ѕеревод с карты на карту
996301;EXECUTED;2023-10-24T00:22:54Z;32838;Dinar;RSD;Discover 3595983819978041;Mastercard 5094433509234071;ѕеревод с карты на карту
1856452;EXECUTED;2023-10-21T17:16:40Z;16052;Franc;XPF;—чет 58447978502952220637;—чет 26794278440973612624;ѕеревод со счета на счет
166528;CANCELED;2022-07-26T01:19:02Z;25831;Baht;THB;Mastercard 9100642498698976;Visa 7680023012279029;ѕеревод с карты на карту
875279;EXECUTED;2021-03-31T07:05:45Z;17762;Sol;PEN;—чет 08024275394165963392;—чет 65395379664129945943;ѕеревод со счета на счет
1305319;EXECUTED;2022-05-28T20:39:49Z;11859;Peso;PHP;;—чет 05488215386456215797;ќткрытие вклада
1179192;EXECUTED;2023-02-01T18:24:24Z;31165;Rupiah;IDR;Mastercard 6237235080196532;American Express 6848159166422711;ѕеревод с карты на карту
4873060;EXECUTED;2020-03-10T04:09:05Z;22891;Euro;EUR;;—чет 58896721019562517875;ќткрытие вклада
3764947;EXECUTED;2021-12-06T10:06:16Z;22001;Krona;SEK;American Express 2138751179037873;American Express 6594218260651579;ѕеревод с карты на карту
2470330;EXECUTED;2022-06-09T09:00:48Z;24205;Franc;XAF;Discover 0518993866456535;—чет 13244999565837460512;ѕеревод организации
5168612;EXECUTED;2021-08-16T03:23:02Z;22601;Guarani;PYG;Mastercard 7872172539319387;Mastercard 4428080658459127;ѕеревод с карты на карту
5446511;EXECUTED;2020-08-01T20:30:10Z;15001;Naira;NGN;;—чет 63420103832984795746;ќткрытие вклада
772513;EXECUTED;2023-05-10T00:15:51Z;23927;Krone;DKK;American Express 0625422581162252;Mastercard 2219835468859604;ѕеревод с карты на карту
1377941;EXECUTED;2022-07-17T15:49:56Z;14903;Rupiah;IDR;—чет 21697008883806421486;—чет 83571650364414725396;ѕеревод со счета на счет
2284533;EXECUTED;2021-05-05T16:23:18Z;16099;Zloty;PLN;American Express 3498679127429767;Discover 9390497828979370;ѕеревод с карты на карту
3248813;EXECUTED;2021-08-25T15:50:45Z;13537;Hryvnia;UAH;—чет 27052021457353708294;—чет 67281910035650059630;ѕеревод со счета на счет
5384680;EXECUTED;2020-11-02T22:58:37Z;28338;Peso;DOP;;—чет 40931594816690552449;ќткрытие вклада
1932532;PENDING;2020-02-19T00:17:13Z;25246;Forint;HUF;Discover 6177546839517597;American Express 9695664158183113;ѕеревод с карты на карту
1181278;EXECUTED;2022-02-17T16:36:03Z;33799;Yuan Renminbi;CNY;Mastercard 5399424228705413;—чет 64311387869505113259;ѕеревод организации
